emp_length,homeownership,annual_income,verified_income,debt_to_income,annual_income_joint,verification_income_joint,debt_to_income_joint,delinq_2y,months_since_last_delinq,earliest_credit_line,inquiries_last_12m,total_credit_lines,open_credit_lines,total_credit_limit,total_credit_utilized,num_collections_last_12m,num_historical_failed_to_pay,months_since_90d_late,current_accounts_delinq,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_accounts_120d_past_due,num_accounts_30d_past_due,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,tax_liens,public_record_bankrupt,loan_purpose,application_type,loan_amount,term,interest_rate,installment,grade,sub_grade,issue_month,loan_status,initial_listing_status,disbursement_method,target,loan_to_income,credit_history_years,annual_income_missing
10.0,RENT,105000.0,Not Verified,11.04,,,,0,999.0,2003,4,27,9,95297,43280,0,1,,0,0,1,6,1.0,9,0.0,0,3,30000,10,8,4,1,100.0,0,1,debt_consolidation,individual,10000,36,6.72,307.5,A,A3,Jan-2018,Fully Paid,whole,Cash,0,0.09523809523809523,15,0
9.0,MORTGAGE,25000.0,Verified,21.99,,,,0,999.0,2008,2,13,8,177151,9722,0,0,,0,0,1,1,11.0,8,0.0,0,3,51000,8,6,3,2,100.0,0,0,home_improvement,individual,3000,36,6.72,92.25,A,A3,Jan-2018,Fully Paid,whole,Cash,0,0.12,10,0
3.0,MORTGAGE,82000.0,Not Verified,10.84,,,,0,999.0,1999,1,41,13,214590,33538,0,0,,0,0,2,4,11.0,13,0.0,0,1,29000,23,10,5,3,100.0,0,0,debt_consolidation,individual,11500,36,6.07,350.22,A,A2,Mar-2018,Fully Paid,whole,Cash,0,0.1402439024390244,19,0
8.0,MORTGAGE,84000.0,Verified,35.43,157000.0,Verified,23.71,2,20.0,1995,2,45,14,349090,130166,0,0,,0,0,5,2,7.0,14,0.0,0,4,25500,18,8,6,3,88.9,0,0,credit_card,joint,32000,36,18.45,1164.12,D,D2,Mar-2018,Fully Paid,whole,Cash,0,0.38095238095238093,23,0
6.0,RENT,35000.0,Source Verified,18.24,100000.0,Source Verified,19.86,0,999.0,2011,0,12,3,33316,16741,0,0,,0,0,1,0,,3,0.0,0,2,16000,9,2,2,0,100.0,0,0,debt_consolidation,joint,30000,60,30.17,973.74,F,F3,Feb-2018,Fully Paid,whole,Cash,0,0.8571428571428571,7,0
10.0,RENT,82500.0,Verified,40.89,140500.0,Verified,32.38,0,999.0,2000,1,37,11,425184,88775,0,0,,0,0,2,3,7.0,11,0.0,0,3,53400,19,7,4,3,100.0,0,0,other,joint,32000,60,12.62,721.89,C,C1,Jan-2018,Fully Paid,whole,Cash,0,0.3878787878787879,18,0
2.0,MORTGAGE,96000.0,Verified,23.48,,,,0,999.0,1981,0,52,25,624266,106635,0,0,,0,0,8,6,14.0,25,0.0,0,9,140800,31,16,10,6,100.0,0,0,debt_consolidation,individual,40000,60,10.42,858.18,B,B3,Jan-2018,Fully Paid,whole,Cash,0,0.4166666666666667,37,0
9.0,OWN,60000.0,Not Verified,18.62,,,,0,999.0,1995,1,19,9,94540,16447,0,0,,0,0,2,1,10.0,9,0.0,0,1,34500,16,7,3,0,100.0,0,0,debt_consolidation,individual,9600,36,7.35,297.96,A,A4,Jan-2018,Fully Paid,whole,Cash,0,0.16,23,0
3.0,RENT,53400.0,Verified,14.09,,,,0,999.0,2006,4,33,16,36500,26277,0,0,,0,0,0,9,2.0,16,0.0,0,4,9300,23,16,9,0,100.0,0,0,debt_consolidation,individual,26000,60,19.03,674.89,D,D3,Feb-2018,Fully Paid,whole,Cash,0,0.4868913857677903,12,0
10.0,MORTGAGE,63000.0,Not Verified,25.87,,,,0,999.0,1996,0,28,10,185327,68709,0,0,,0,0,2,1,17.0,10,0.0,0,0,28800,20,8,1,1,100.0,0,0,medical,individual,3600,36,6.08,109.65,A,A2,Jan-2018,Fully Paid,whole,Cash,0,0.05714285714285714,22,0
7.0,MORTGAGE,70000.0,Source Verified,14.51,,,,0,35.0,1993,4,33,15,360585,173731,0,0,,0,0,4,7,3.0,15,0.0,0,3,12000,12,9,7,2,87.5,0,0,debt_consolidation,individual,6000,36,9.44,192.03,B,B1,Jan-2018,Fully Paid,fractional,Cash,0,0.08571428571428572,25,0
10.0,MORTGAGE,185000.0,Not Verified,26.25,,,,1,10.0,2000,2,30,15,717303,195516,0,0,,0,0,2,5,7.0,15,0.0,0,8,67100,17,12,10,3,96.7,0,0,debt_consolidation,individual,27300,60,26.77,829.87,E,E5,Mar-2018,Fully Paid,whole,Cash,0,0.14756756756756756,18,0
10.0,RENT,84000.0,Verified,29.64,,,,0,38.0,2007,3,19,10,113121,86205,0,0,,0,0,5,7,7.0,10,0.0,0,2,7800,5,5,3,0,89.5,0,0,debt_consolidation,individual,8000,36,21.45,303.26,D,D5,Feb-2018,Fully Paid,whole,Cash,0,0.09523809523809523,11,0
9.0,OWN,90000.0,Source Verified,2.55,,,,0,29.0,2013,1,10,9,8100,2258,0,0,,0,67,0,1,9.0,9,0.0,0,2,2800,9,9,7,0,90.0,0,0,other,individual,2000,36,9.92,64.46,B,B2,Mar-2018,Fully Paid,whole,Cash,0,0.022222222222222223,5,0
10.0,OWN,30000.0,Source Verified,24.52,,,,0,999.0,1991,3,29,13,38832,22277,0,1,,0,0,3,4,8.0,11,0.0,0,1,3600,21,10,1,0,100.0,0,1,other,individual,2000,36,19.42,73.74,D,D3,Feb-2018,Fully Paid,whole,Cash,0,0.06666666666666667,27,0
10.0,RENT,53000.0,Source Verified,22.75,,,,0,999.0,1998,3,28,16,45200,26375,0,1,,0,721,1,7,7.0,16,0.0,0,3,13200,18,15,7,1,100.0,0,1,debt_consolidation,individual,22000,36,17.09,785.35,D,D1,Jan-2018,Fully Paid,whole,Cash,0,0.41509433962264153,20,0
10.0,RENT,59000.0,Source Verified,4.86,,,,0,31.0,1994,1,31,8,25100,8322,0,1,31.0,0,0,0,1,2.0,8,0.0,0,1,3400,24,8,4,1,80.6,0,1,debt_consolidation,individual,20000,60,13.59,461.13,C,C2,Feb-2018,Fully Paid,whole,Cash,0,0.3389830508474576,24,0
6.0,RENT,77000.0,Not Verified,16.07,,,,0,999.0,2013,2,7,6,63906,27354,0,0,,0,0,2,5,2.0,6,0.0,0,2,15900,4,4,3,0,100.0,0,0,debt_consolidation,individual,28000,60,24.85,819.38,E,E3,Jan-2018,Fully Paid,whole,Cash,0,0.36363636363636365,5,0
9.0,MORTGAGE,100000.0,Source Verified,22.54,,,,0,999.0,1995,8,25,12,296356,68000,0,0,,0,0,5,6,7.0,12,0.0,0,5,49500,6,6,5,2,100.0,0,0,debt_consolidation,individual,16000,60,19.42,418.76,D,D3,Feb-2018,Fully Paid,whole,Cash,0,0.16,23,0
8.0,OWN,83000.0,Not Verified,0.36,,,,0,39.0,2005,0,5,2,5500,129,0,0,39.0,0,0,0,1,21.0,2,0.0,0,1,5500,4,2,1,0,80.0,0,0,major_purchase,individual,10000,36,7.97,313.23,A,A5,Jan-2018,Fully Paid,whole,Cash,0,0.12048192771084337,13,0
10.0,MORTGAGE,43000.0,Verified,22.55,,,,0,999.0,2000,1,22,11,164140,17856,0,1,,0,0,1,10,12.0,11,0.0,0,4,15100,16,9,5,2,100.0,0,1,credit_card,individual,10000,36,9.44,320.05,B,B1,Jan-2018,Fully Paid,whole,Cash,0,0.23255813953488372,18,0
7.0,MORTGAGE,80000.0,Verified,7.44,,,,1,11.0,2005,0,42,12,425502,21944,0,0,,0,571,1,4,17.0,12,0.0,0,0,18500,19,8,0,5,97.6,0,0,medical,individual,7500,36,7.34,232.75,A,A4,Mar-2018,Fully Paid,whole,Cash,0,0.09375,13,0
4.0,MORTGAGE,55000.0,Verified,14.41,,,,0,38.0,2007,5,18,7,101100,18484,0,0,38.0,0,0,0,7,1.0,7,0.0,0,2,7000,8,5,4,5,94.1,0,0,debt_consolidation,individual,22000,60,19.42,575.79,D,D3,Mar-2018,Fully Paid,whole,Cash,0,0.4,11,0
8.0,OWN,28100.0,Verified,23.15,,,,0,999.0,2012,0,7,7,21326,13677,0,0,,0,0,1,2,23.0,7,0.0,0,4,6600,6,6,6,0,100.0,0,0,debt_consolidation,individual,12600,36,13.59,428.14,C,C2,Jan-2018,Fully Paid,fractional,Cash,0,0.4483985765124555,6,0
10.0,MORTGAGE,92942.0,Not Verified,6.0,,,,1,20.0,2000,0,22,10,230900,17993,0,0,,0,0,0,2,,10,0.0,0,4,34300,18,8,6,3,95.5,0,0,debt_consolidation,individual,28500,60,11.98,633.68,B,B5,Mar-2018,Fully Paid,whole,Cash,0,0.30664285253168644,18,0
6.0,RENT,92465.0,Not Verified,12.94,,,,0,31.0,2006,2,25,17,67798,42248,1,1,77.0,0,163,2,11,8.0,17,0.0,0,7,6400,17,15,13,0,91.7,0,1,credit_card,individual,7000,36,19.03,256.7,D,D3,Jan-2018,Fully Paid,fractional,Cash,0,0.07570432055372303,12,0
10.0,OWN,51000.0,Source Verified,19.13,,,,0,57.0,2002,7,29,14,53385,44829,0,0,57.0,0,0,4,15,0.0,14,0.0,0,2,1800,21,10,8,0,82.8,0,0,debt_consolidation,individual,5200,36,18.45,189.17,D,D2,Mar-2018,Fully Paid,fractional,Cash,0,0.10196078431372549,16,0
7.0,MORTGAGE,72000.0,Source Verified,34.48,,,,1,20.0,1993,3,33,13,349919,69329,0,1,20.0,0,0,4,9,8.0,13,0.0,0,3,11100,8,6,5,2,86.7,1,0,debt_consolidation,individual,5000,36,9.44,160.03,B,B1,Feb-2018,Fully Paid,whole,Cash,0,0.06944444444444445,25,0
0.0,OWN,85000.0,Source Verified,8.89,,,,0,999.0,2001,1,14,8,85500,35548,0,1,,0,0,1,3,9.0,8,0.0,0,1,39300,9,7,2,1,100.0,0,1,other,individual,35000,60,10.42,750.91,B,B3,Jan-2018,Fully Paid,whole,Cash,0,0.4117647058823529,17,0
10.0,MORTGAGE,60000.0,Verified,34.11,99000.0,,26.5,0,999.0,2006,1,22,10,266436,72017,0,0,,0,0,2,1,3.0,10,0.0,0,4,36400,10,7,4,5,100.0,0,0,debt_consolidation,joint,40000,60,7.97,810.49,A,A5,Jan-2018,Fully Paid,whole,DirectPay,0,0.6666666666666666,12,0
1.0,MORTGAGE,41000.0,Source Verified,37.62,,,,0,73.0,2004,1,16,11,111078,63026,0,1,,0,178,3,3,6.0,11,0.0,0,4,35600,9,7,4,0,81.3,0,1,debt_consolidation,individual,15000,36,15.05,520.35,C,C4,Feb-2018,Fully Paid,whole,Cash,0,0.36585365853658536,14,0
10.0,RENT,40765.0,Not Verified,37.94,,,,0,52.0,2002,1,25,13,109458,68756,0,0,,0,0,1,7,10.0,13,0.0,0,6,34000,20,12,7,0,96.0,0,0,credit_card,individual,4500,36,9.43,144.01,B,B1,Feb-2018,Fully Paid,whole,Cash,0,0.1103888139335214,16,0
5.0,MORTGAGE,150000.0,Not Verified,14.32,,,,0,35.0,1992,3,11,7,96800,54464,0,0,38.0,0,0,2,2,1.0,7,0.0,0,3,32300,8,5,5,1,90.9,0,0,debt_consolidation,individual,15000,36,7.97,469.84,A,A5,Jan-2018,Fully Paid,whole,Cash,0,0.1,26,0
10.0,MORTGAGE,97000.0,Verified,15.72,,,,0,75.0,1997,1,50,23,139313,123792,0,1,75.0,0,0,14,9,11.0,23,0.0,0,3,19500,15,9,4,2,93.8,0,1,home_improvement,individual,32000,60,12.62,721.89,C,C1,Feb-2018,Fully Paid,whole,Cash,0,0.32989690721649484,21,0
0.0,RENT,24000.0,Verified,16.15,,,,0,64.0,2005,8,21,8,25999,18953,0,0,64.0,0,0,1,9,4.0,8,0.0,0,1,6500,14,7,1,0,95.2,0,0,other,individual,13000,36,13.58,441.67,C,C2,Mar-2018,Fully Paid,whole,Cash,0,0.5416666666666666,13,0
0.0,RENT,182200.0,Source Verified,15.97,,,,0,999.0,2002,6,65,15,283788,219582,0,0,,0,0,4,8,4.0,15,0.0,0,3,95200,26,10,3,0,100.0,0,0,debt_consolidation,individual,35000,60,18.06,889.92,D,D2,Jan-2018,Fully Paid,whole,Cash,0,0.19209659714599342,16,0
0.0,OWN,25000.0,Source Verified,2.88,,,,0,999.0,1988,1,9,4,38500,1425,0,0,,0,0,0,2,12.0,4,0.0,0,2,31000,7,4,2,1,100.0,0,0,debt_consolidation,individual,10000,36,6.72,307.5,A,A3,Jan-2018,Fully Paid,whole,Cash,0,0.4,30,0
4.0,RENT,85000.0,Not Verified,13.63,,,,0,999.0,2008,4,11,6,66901,40675,0,0,,0,97,3,4,3.0,6,0.0,0,2,20000,3,3,3,0,100.0,0,0,other,individual,4200,36,11.99,139.49,B,B5,Jan-2018,Fully Paid,whole,Cash,0,0.04941176470588235,10,0
1.0,MORTGAGE,500000.0,Source Verified,8.52,,,,0,999.0,1993,1,16,9,1529377,112880,0,0,,0,0,5,4,4.0,9,0.0,0,2,48800,4,2,2,2,100.0,0,0,debt_consolidation,individual,12950,36,7.35,401.94,A,A4,Jan-2018,Fully Paid,whole,Cash,0,0.0259,25,0
5.0,MORTGAGE,100000.0,Verified,18.76,,,,0,999.0,2005,1,21,14,468661,84835,0,0,,0,1058,7,5,8.0,14,0.0,0,4,34800,9,6,4,1,90.0,0,0,debt_consolidation,individual,30000,60,10.9,650.78,B,B4,Mar-2018,Fully Paid,whole,Cash,0,0.3,13,0
5.0,MORTGAGE,45000.0,Not Verified,3.87,,,,0,999.0,2007,0,23,12,184500,6150,0,0,,0,0,0,1,13.0,12,0.0,0,3,33500,18,11,3,2,100.0,0,0,major_purchase,individual,10000,36,7.34,310.33,A,A4,Mar-2018,Fully Paid,whole,Cash,0,0.2222222222222222,11,0
2.0,MORTGAGE,125000.0,Not Verified,10.36,,,,0,999.0,1999,2,37,18,384763,74702,0,0,,0,0,8,5,2.0,18,0.0,0,0,66500,16,9,0,3,100.0,0,0,other,individual,14000,60,7.35,279.54,A,A4,Feb-2018,Fully Paid,whole,Cash,0,0.112,19,0
3.0,RENT,88000.0,Source Verified,11.29,,,,0,999.0,1999,1,9,8,45900,36793,0,0,,0,0,0,0,0.0,8,0.0,0,5,41600,8,8,5,0,100.0,0,0,credit_card,individual,40000,36,10.42,1298.59,B,B3,Jan-2018,Fully Paid,whole,Cash,0,0.45454545454545453,19,0
4.0,OWN,26000.0,Source Verified,35.92,,,,0,999.0,2014,5,14,10,43887,34120,0,0,,0,0,2,6,1.0,10,0.0,0,2,7900,10,8,7,0,100.0,0,0,debt_consolidation,individual,4000,36,20.0,148.66,D,D4,Jan-2018,Fully Paid,whole,Cash,0,0.15384615384615385,4,0
10.0,OWN,90000.0,Source Verified,4.91,,,,0,999.0,2005,8,18,11,375698,19645,0,0,,0,0,1,6,4.0,11,0.0,0,4,17500,9,9,4,5,100.0,0,0,car,individual,5000,36,7.34,155.17,A,A4,Mar-2018,Fully Paid,whole,Cash,0,0.05555555555555555,13,0
10.0,OWN,121000.0,Source Verified,8.53,,,,1,6.0,2005,5,28,9,700064,43355,0,1,,0,0,1,7,4.0,9,0.0,0,5,23800,11,7,7,8,96.4,0,1,debt_consolidation,individual,25000,60,15.04,595.28,C,C4,Mar-2018,Fully Paid,whole,Cash,0,0.2066115702479339,13,0
2.0,RENT,60000.0,Not Verified,16.33,,,,0,34.0,2006,0,29,14,87978,41771,0,0,34.0,0,0,7,5,,14,0.0,0,3,37200,12,6,4,0,89.7,0,0,major_purchase,individual,3600,36,6.08,109.65,A,A2,Feb-2018,Fully Paid,whole,Cash,0,0.06,12,0
4.0,MORTGAGE,45000.0,Not Verified,23.01,,,,0,24.0,2004,2,36,12,95048,20166,1,0,54.0,0,750,3,5,5.0,12,0.0,0,1,4500,26,8,2,2,91.7,0,0,debt_consolidation,individual,12000,36,16.02,422.01,C,C5,Feb-2018,Fully Paid,fractional,Cash,0,0.26666666666666666,14,0
10.0,RENT,130000.0,Source Verified,9.78,,,,0,999.0,2001,1,23,10,75824,61905,0,0,,0,0,1,2,8.0,10,0.0,0,4,16800,19,9,7,0,100.0,0,0,debt_consolidation,individual,35000,36,14.07,1197.41,C,C3,Mar-2018,Fully Paid,fractional,Cash,0,0.2692307692307692,17,0
0.0,RENT,140000.0,Not Verified,14.68,,,,1,12.0,1999,0,16,11,138789,48708,0,0,,0,1561,4,0,,11,0.0,0,4,12500,9,7,5,0,87.5,0,0,debt_consolidation,individual,5000,36,13.59,169.9,C,C2,Jan-2018,Fully Paid,whole,Cash,0,0.03571428571428571,19,0
8.0,RENT,38000.0,Verified,4.26,86000.0,Verified,1.88,0,999.0,2006,0,9,4,11978,7072,0,0,,0,0,2,0,16.0,4,0.0,0,1,500,4,2,1,0,77.8,0,0,small_business,joint,30000,60,19.42,785.17,D,D3,Mar-2018,Fully Paid,whole,Cash,0,0.7894736842105263,12,0
5.0,OWN,65000.0,Source Verified,11.5,,,,0,24.0,2005,1,58,16,105916,27685,0,0,,0,1525,1,10,4.0,16,0.0,0,3,48100,38,15,3,0,98.2,0,0,debt_consolidation,individual,10000,36,6.72,307.5,A,A3,Jan-2018,Fully Paid,whole,Cash,0,0.15384615384615385,13,0
1.0,RENT,25100.0,Verified,22.91,,,,0,999.0,2008,0,23,13,86251,65039,0,0,,0,0,10,3,18.0,13,0.0,0,3,23900,8,3,3,0,100.0,0,0,other,individual,3700,36,15.04,128.34,C,C4,Mar-2018,Fully Paid,fractional,Cash,0,0.14741035856573706,10,0
10.0,MORTGAGE,63000.0,Source Verified,28.3,116000.0,Not Verified,19.05,0,999.0,1993,4,38,18,306240,68939,0,0,,0,0,2,10,8.0,18,0.0,0,7,60400,18,14,10,5,100.0,0,0,debt_consolidation,joint,24000,36,6.07,730.89,A,A2,Feb-2018,Fully Paid,whole,Cash,0,0.38095238095238093,25,0
4.0,RENT,15000.0,Verified,20.48,39000.0,Verified,18.06,1,4.0,2003,3,37,15,257794,80201,0,0,25.0,0,0,6,2,3.0,15,0.0,0,2,8000,23,8,7,1,97.3,0,0,debt_consolidation,joint,4075,36,20.0,151.45,D,D4,Jan-2018,Fully Paid,fractional,Cash,0,0.27166666666666667,15,0
0.0,MORTGAGE,170000.0,Source Verified,11.55,,,,0,999.0,2003,1,15,10,74719,49344,0,1,,0,0,4,4,11.0,10,0.0,0,5,25000,8,6,5,1,100.0,0,1,debt_consolidation,individual,22000,60,30.17,714.08,F,F3,Feb-2018,Fully Paid,whole,Cash,0,0.12941176470588237,15,0
3.0,MORTGAGE,90000.0,Not Verified,10.4,,,,0,45.0,2003,4,28,20,222489,74455,0,3,45.0,0,0,12,8,8.0,20,0.0,0,2,10600,8,7,3,2,88.9,2,1,debt_consolidation,individual,8400,36,13.59,285.43,C,C2,Jan-2018,Fully Paid,fractional,Cash,0,0.09333333333333334,15,0
3.0,RENT,61500.0,Source Verified,11.14,,,,0,999.0,2003,0,7,4,348712,8717,0,0,,0,3209,1,2,,4,0.0,0,2,7300,3,2,2,3,100.0,0,0,debt_consolidation,individual,5000,36,13.59,169.9,C,C2,Jan-2018,Fully Paid,whole,Cash,0,0.08130081300813008,15,0
3.0,MORTGAGE,105000.0,Not Verified,10.95,,,,0,58.0,2010,0,29,4,162523,24869,0,0,,0,0,1,2,20.0,4,0.0,0,2,19000,15,2,2,1,93.1,0,0,debt_consolidation,individual,7500,36,9.93,241.76,B,B2,Jan-2018,Fully Paid,whole,Cash,0,0.07142857142857142,8,0
10.0,MORTGAGE,160000.0,Not Verified,7.45,235000.0,Not Verified,5.99,1,16.0,2004,4,43,14,411875,54182,0,1,,0,0,2,15,1.0,14,0.0,0,0,0,24,11,3,2,97.7,0,1,home_improvement,joint,8400,36,7.34,260.68,A,A4,Feb-2018,Fully Paid,fractional,Cash,0,0.0525,14,0
7.0,RENT,82000.0,Not Verified,10.04,,,,0,42.0,2011,0,12,8,45455,32946,0,2,,0,233,1,5,16.0,8,0.0,0,4,15100,8,7,5,0,83.3,1,1,major_purchase,individual,6800,36,17.47,244.04,D,D1,Mar-2018,Fully Paid,whole,Cash,0,0.08292682926829269,7,0
10.0,RENT,135000.0,Not Verified,12.73,,,,0,40.0,2005,7,46,15,76514,66384,0,0,45.0,0,2326,1,12,4.0,15,0.0,0,6,8200,26,13,7,3,82.5,0,0,major_purchase,individual,4375,36,26.3,176.98,E,E5,Jan-2018,Fully Paid,whole,Cash,0,0.032407407407407406,13,0
5.0,OWN,69700.0,Not Verified,7.02,,,,0,999.0,2007,5,37,25,212000,11612,0,0,,0,0,0,12,2.0,25,0.0,0,6,160100,34,25,9,0,100.0,0,0,debt_consolidation,individual,20000,36,7.35,620.75,A,A4,Jan-2018,Fully Paid,whole,Cash,0,0.28694404591104733,11,0
7.0,OWN,50000.0,Not Verified,7.97,,,,1,15.0,1989,0,20,13,196600,10534,0,0,,0,588,0,3,14.0,13,0.0,0,3,8400,17,11,6,2,100.0,0,0,debt_consolidation,individual,8000,36,10.91,261.57,B,B4,Jan-2018,Fully Paid,fractional,Cash,0,0.16,29,0
10.0,MORTGAGE,69000.0,Source Verified,18.35,,,,0,999.0,2001,1,16,11,231032,39039,0,0,,0,0,1,1,4.0,11,,0,8,58000,12,9,8,1,100.0,0,0,home_improvement,individual,25000,60,10.91,542.44,B,B4,Feb-2018,Fully Paid,whole,Cash,0,0.36231884057971014,17,0
1.0,RENT,40000.0,Source Verified,6.27,105000.0,Source Verified,12.81,2,12.0,2013,1,7,5,23700,15694,0,0,,0,0,1,2,4.0,5,0.0,0,1,8500,6,4,2,0,71.4,0,0,debt_consolidation,joint,16000,60,21.45,436.92,D,D5,Jan-2018,Fully Paid,whole,Cash,0,0.4,5,0
10.0,OWN,62000.0,Verified,19.71,,,,0,999.0,2008,5,10,7,78508,59504,0,0,,0,0,1,4,0.0,7,0.0,0,2,19000,6,6,3,0,100.0,0,0,debt_consolidation,individual,30000,36,20.0,1114.91,D,D4,Jan-2018,Fully Paid,fractional,Cash,0,0.4838709677419355,10,0
10.0,OWN,104000.0,Source Verified,8.0,,,,0,35.0,1987,4,25,17,356065,37113,1,1,38.0,0,0,7,10,7.0,17,0.0,0,5,14500,11,8,7,1,73.9,1,0,debt_consolidation,individual,35000,36,15.04,1213.98,C,C4,Mar-2018,Fully Paid,fractional,Cash,0,0.33653846153846156,31,0
10.0,MORTGAGE,60000.0,Source Verified,27.17,83550.0,Not Verified,24.52,0,999.0,1994,1,24,11,186793,39298,0,0,,0,0,2,3,10.0,11,0.0,0,1,19600,12,7,2,3,100.0,0,0,debt_consolidation,joint,5000,36,6.07,152.27,A,A2,Mar-2018,Fully Paid,whole,Cash,0,0.08333333333333333,24,0
10.0,MORTGAGE,109000.0,Verified,16.89,,,,0,999.0,1996,0,21,10,340409,32691,0,0,,0,0,1,0,16.0,9,,0,7,28000,11,7,5,2,100.0,0,0,debt_consolidation,individual,29975,36,15.05,1039.83,C,C4,Feb-2018,Fully Paid,fractional,Cash,0,0.275,22,0
2.0,OWN,65000.0,Source Verified,17.01,,,,0,999.0,2004,2,33,18,111400,42813,0,0,,0,0,1,6,3.0,18,0.0,0,2,62200,31,17,5,0,100.0,0,0,debt_consolidation,individual,18000,60,10.42,386.18,B,B3,Jan-2018,Fully Paid,whole,Cash,0,0.27692307692307694,14,0
10.0,OWN,57500.0,Source Verified,16.18,,,,0,999.0,1998,0,30,18,291462,24486,0,0,,0,0,2,4,15.0,18,0.0,0,1,86000,23,15,1,3,100.0,0,0,other,individual,4000,36,6.71,122.98,A,A3,Mar-2018,Fully Paid,whole,Cash,0,0.06956521739130435,20,0
6.0,RENT,112500.0,Not Verified,19.42,,,,1,13.0,1997,0,41,24,93785,72536,0,0,72.0,0,0,1,7,13.0,24,0.0,0,10,42400,35,23,12,1,75.0,0,0,debt_consolidation,individual,30000,36,11.99,996.29,B,B5,Feb-2018,Fully Paid,whole,DirectPay,0,0.26666666666666666,21,0
5.0,MORTGAGE,65000.0,Not Verified,5.1,,,,0,999.0,2006,0,15,5,152343,11227,0,0,,0,0,1,2,22.0,5,0.0,0,0,26800,5,3,0,4,100.0,0,0,major_purchase,individual,4000,36,5.32,120.46,A,A1,Feb-2018,Fully Paid,whole,Cash,0,0.06153846153846154,12,0
,MORTGAGE,59000.0,Source Verified,10.92,,,,0,999.0,1998,6,20,11,108284,15058,0,1,,0,0,1,9,0.0,11,0.0,0,3,23800,11,9,7,1,100.0,0,1,home_improvement,individual,12000,36,9.44,384.06,B,B1,Jan-2018,Charged Off,fractional,Cash,1,0.2033898305084746,20,0
1.0,MORTGAGE,86000.0,Verified,10.81,,,,0,42.0,2004,3,29,15,511274,46604,0,0,52.0,0,0,3,6,1.0,15,0.0,0,4,63400,22,11,8,1,62.1,0,0,home_improvement,individual,4000,36,6.71,122.98,A,A3,Feb-2018,Fully Paid,whole,Cash,0,0.046511627906976744,14,0
10.0,MORTGAGE,71487.0,Source Verified,18.52,,,,0,70.0,1983,5,17,7,236141,61100,0,1,70.0,0,94,3,6,0.0,7,0.0,0,1,4900,7,3,2,3,94.1,0,1,house,individual,6500,36,10.42,211.03,B,B3,Feb-2018,Fully Paid,whole,Cash,0,0.09092562284051646,35,0
2.0,RENT,80000.0,Source Verified,20.84,,,,0,999.0,2008,2,17,11,79838,54586,0,0,,0,0,3,3,1.0,11,0.0,0,3,15300,10,8,6,0,100.0,0,0,debt_consolidation,individual,11100,60,21.85,305.63,D,D5,Mar-2018,Fully Paid,whole,Cash,0,0.13875,10,0
3.0,MORTGAGE,2300000.0,Verified,3.08,,,,0,35.0,1998,1,27,9,2761000,942456,0,2,64.0,0,0,1,7,10.0,9,0.0,0,4,112000,11,7,5,3,92.3,2,0,major_purchase,individual,40000,36,9.44,1280.2,B,B1,Jan-2018,Fully Paid,whole,Cash,0,0.017391304347826087,20,0
0.0,RENT,42000.0,Source Verified,17.66,,,,0,999.0,1987,1,57,21,257256,282639,0,0,,0,0,13,4,5.0,21,0.0,0,2,23700,11,8,2,0,100.0,0,0,car,individual,2000,36,17.09,71.4,D,D1,Feb-2018,Fully Paid,fractional,Cash,0,0.047619047619047616,31,0
2.0,RENT,30000.0,Source Verified,25.16,,,,0,999.0,2011,1,8,6,51000,44701,0,0,,0,0,5,1,7.0,6,0.0,0,0,0,2,1,1,0,100.0,0,0,moving,individual,5000,36,15.04,173.43,C,C4,Mar-2018,Fully Paid,fractional,Cash,0,0.16666666666666666,7,0
3.0,RENT,80000.0,Source Verified,25.98,159200.0,Source Verified,27.39,0,999.0,2012,5,13,10,100280,69396,0,0,,0,0,5,5,5.0,10,0.0,0,2,9500,6,5,4,0,100.0,0,0,debt_consolidation,joint,30000,60,14.07,699.14,C,C3,Mar-2018,Fully Paid,whole,Cash,0,0.375,6,0
10.0,RENT,67760.0,Not Verified,30.69,,,,0,30.0,1993,1,33,13,127486,71818,0,0,,0,0,3,6,12.0,13,0.0,0,1,22800,20,9,1,0,78.8,0,0,debt_consolidation,individual,5300,36,9.43,169.61,B,B1,Feb-2018,Fully Paid,whole,Cash,0,0.07821723730814639,25,0
0.0,RENT,55000.0,Not Verified,36.9,,,,0,999.0,1992,2,13,10,66524,52474,0,0,,0,0,2,2,2.0,10,0.0,0,7,19500,9,8,7,0,100.0,0,0,debt_consolidation,individual,15000,36,21.45,568.6,D,D5,Jan-2018,Fully Paid,whole,Cash,0,0.2727272727272727,26,0
4.0,RENT,90000.0,Verified,3.1,,,,0,999.0,2003,0,20,5,41499,7489,0,0,,0,0,0,2,,5,0.0,0,1,29500,13,4,2,0,100.0,0,0,moving,individual,2000,36,6.08,60.92,A,A2,Jan-2018,Fully Paid,whole,Cash,0,0.022222222222222223,15,0
